491.669,-404.567
488.928,-396.413
488.927,-396.431
488.924,-396.43
488.926,-396.432
488.927,-396.431
488.924,-396.431
488.761,-396.556
488.725,-396.529
488.701,-396.487
488.834,-396.325
488.875,-396.353
488.892,-396.467
489.266,-398.501
489.388,-399.071
489.527,-399.721
490.67,-403.391
491.296,-405.076
491.633,-405.941
493.31,-410.39
493.362,-411.129
493.395,-411.898
492.255,-415.544
491.67,-415.834
491.07,-416.096
489.607,-419.046
489.571,-419.684
489.54,-423.731
489.561,-424.415
489.561,-425.09
489.544,-425.766
489.259,-429.878
489.164,-431.376
489.1,-435.064
488.97,-435.844
488.856,-436.491
488.821,-436.775
489.724,-439.35
489.814,-439.987
489.914,-443.059
489.867,-443.776
489.817,-444.472
489.747,-445.197
490.35,-449.58
491.052,-449.745
491.713,-449.677
494.197,-449.569
495.041,-449.6
495.809,-449.654
500.604,-448.453
500.699,-447.643
500.779,-446.832
500.778,-443.425
500.753,-442.666
500.694,-441.139
500.55,-435.992
500.597,-435.213
500.641,-434.386
500.63,-433.48
500.626,-432.442
500.629,-431.941
500.448,-430.053
500.419,-429.566
500.472,-428.999
500.209,-425.632
500.181,-425.371
500.144,-424.857
501.024,-421.078
501.214,-420.275
499.529,-416.576
498.814,-416.513
498.092,-416.512
497.299,-416.519
491.8,-416.406
489.96,-416.228
485.339,-416.081
484.42,-416.128
483.497,-416.185
482.58,-416.24
476.106,-416.639
475.185,-416.693
472.966,-418.014
472.983,-418.309
473.02,-418.894
473.078,-419.521
472.74,-423.611
472.826,-424.482
472.918,-425.42
473.014,-427.855
472.959,-428.464
472.888,-429.007
472.63,-433.462
472.635,-433.484
472.631,-433.452
472.596,-435.25
472.581,-435.849
472.533,-437.57
472.464,-443.137
472.472,-443.906
472.481,-444.543
474.525,-447.663
475.817,-448.947
476.588,-449.494
482.127,-449.676
483.052,-449.658
483.985,-449.62
489.499,-449.719
490.423,-449.822
491.354,-449.865
496.91,-450
497.828,-450.004
502.825,-452.139
503.709,-452.4
504.635,-452.446
505.552,-452.514
511.081,-452.353
511.383,-451.948
511.931,-447.718
511.681,-446.816
511.324,-446.4
510.651,-445.878
504.304,-445.407
503.386,-445.463
500.7,-448.008
500.551,-448.855
500.424,-449.708
500.312,-450.556
500.637,-455.211
500.684,-455.657
500.777,-456.305
501.045,-458.479
501.042,-458.457
501.061,-458.658
500.712,-463.859
500.687,-464.782
500.692,-465.686
500.707,-470.315
500.696,-471.237
500.68,-473.096
500.706,-478.613
500.634,-479.54
500.575,-480.474
500.539,-485.079
500.566,-486.361
500.638,-486.349
505.391,-487.549
506.304,-487.602
507.217,-487.635
511.535,-487.63
511.788,-487.641
512.371,-487.758
512.456,-491.676
512.857,-492.34
515.711,-492.552
516.117,-492.499
516.192,-492.475
516.204,-492.488
516.054,-492.638
515.945,-492.532
513.262,-492.43
512.696,-492.091
512.379,-491.522
512.301,-490.865
512.187,-485.501
512.228,-484.718
512.383,-480.978
512.412,-480.264
512.45,-479.542
512.486,-478.832
512.756,-474.22
512.735,-473.362
512.703,-472.512
512.521,-468.828
512.492,-468.094
512.492,-467.322
515.171,-465.227
515.273,-465.881
514.898,-466.438
513.206,-464.225
513.009,-463.334
512.366,-461.672
512.106,-456.611
512.091,-455.819
511.949,-455.109
509.286,-452.518
507.484,-452.442
506.585,-452.422
501.72,-453.722
501.491,-454.62
501.269,-455.521
502.988,-460.024
503.917,-460.014
504.844,-460.062
510.278,-459.902
511.118,-460.046
512.048,-464.706
511.992,-465.582
511.85,-466.438
511.708,-467.296
507.961,-469.77
506.341,-469.884
502.104,-469.98
501.404,-470.377
500.805,-471.005
500.528,-471.854
501.885,-477.002
502.547,-477.093
505.91,-477.188
506.533,-477.134
507.179,-477.097
507.819,-477.061
511.214,-477.212
511.633,-477.738
511.728,-478.398
511.714,-482.079
511.709,-482.772
511.725,-483.457
511.522,-487.499
511.084,-487.868
510.634,-487.972
507.68,-487.941
507.132,-487.933
505.926,-487.866
502.597,-487.243
502.249,-487.007
501.76,-486.693
500.564,-484.814
500.415,-483.541
500.371,-482.883
498.707,-479.647
498.08,-479.509
497.705,-479.457
494.329,-479.105
493.809,-479.118
493.247,-479.131
490.255,-479.098
489.957,-479.078
486.343,-479.255
485.708,-479.268
485.027,-479.272
484.373,-479.273
480.675,-479.187
479.494,-479.18
476.539,-479.172
475.89,-479.159
475.276,-479.102
474.671,-479.026
470.17,-478.673
469.585,-478.65
467.754,-478.641
467.592,-478.657
467.205,-478.777
466.824,-478.899
466.617,-481.044
466.513,-481.551
466.388,-482.039
466.087,-485.079
466.049,-485.388
466.059,-485.979
469.471,-487.851
470.012,-488.015
470.56,-488.079
473.335,-488.079
473.854,-488.001
474.687,-487.935
477.355,-487.834
477.872,-487.824
478.557,-487.83
483.18,-487.924
485.034,-487.987
485.945,-488.024
491.145,-488.034
491.986,-488.014
492.825,-487.991
497.64,-487.809
498.348,-487.778
499.121,-487.742
500.932,-485.916
500.826,-485.158
500.085,-480.259
499.34,-479.933
498.545,-479.697
497.781,-479.516
493.777,-479.498
492.794,-479.882
492.098,-482.835
492.132,-483.415
492.174,-484.06
492.217,-484.656
491.161,-487.73
490.624,-487.646
487.884,-487.391
487.344,-487.334
486.96,-487.302
486.523,-487.257
485.845,-483.964
485.801,-483.079
485.787,-482.157
483.92,-479.488
483.149,-479.493
482.253,-479.509
476.495,-480.266
476.1,-481.074
475.917,-481.955
475.417,-486.183
474.881,-486.897
473.362,-487.79
468.021,-487.402
467.368,-486.764
466.87,-485.986
466.604,-481.428
466.784,-479.585
466.798,-478.67
466.759,-473.132
466.77,-472.21
466.792,-471.283
468.895,-470.178
469.718,-470.38
470.629,-470.594
475.096,-470.77
475.149,-470.748
476.989,-470.791
477.17,-470.882
477.378,-471.112
477.609,-471.474
476.271,-475.644
475.617,-477.335
471.725,-478.666
470.817,-478.608
469.911,-478.546
468.984,-478.494
466.601,-473.447
466.53,-472.536
465.493,-469.402
465.497,-469.403
465.502,-469.403
465.471,-469.383
461.216,-468.363
460.311,-468.308
459.41,-468.26
454.792,-468.528
453.98,-468.575
453.066,-468.558
449.85,-467.831
450.048,-467.582
450.426,-467.466
452.815,-469.251
453.018,-469.907
453.197,-471.107
452.995,-475.793
453.044,-476.728
452.79,-477.606
451.763,-481.728
451.675,-483.619
451.637,-484.357
451.63,-484.393
451.676,-483.898
451.718,-483.343
451.687,-480.949
451.683,-480.939
451.654,-480.919
452.251,-479.275
452.55,-478.599
452.901,-474.807
452.884,-474.277
452.871,-473.856
452.85,-473.23
452.682,-469.645
452.663,-468.479
455.422,-467.605
456.125,-467.69
456.869,-467.779
457.622,-467.878
463.357,-468.285
464.109,-468.292
466.467,-467.508
466.756,-466.825
466.912,-466.105
466.973,-465.292
466.823,-459.947
466.718,-459.03
466.597,-458.118
466.32,-453.512
466.275,-452.59
466.231,-451.654
466.856,-445.639
467.307,-444.848
467.552,-444.429
470.213,-443.193
471.051,-443.403
472.384,-444.512
475.741,-448.916
475.906,-449.802
475.882,-450.77
475.69,-452.591
475.682,-452.982
475.65,-453.07
471.136,-453.374
470.221,-453.42
469.301,-453.469
466.607,-457.385
466.592,-458.301
466.706,-459.217
471.186,-461.263
472.104,-461.322
477.372,-462.898
478.224,-463.262
479.075,-463.626
479.924,-463.984
485.318,-465.315
486.892,-465.46
491.482,-465.629
492.29,-465.644
492.765,-465.638
493.5,-465.632
497.189,-465.428
497.746,-464.762
499.234,-461.045
499.578,-460.191
499.83,-459.308
499.962,-458.403
500.577,-452.967
500.638,-452.182
500.693,-451.452
500.905,-447.727
500.922,-446.868
500.846,-445.99
496.683,-443.329
495.9,-443.305
495.018,-443.303
490.377,-443.288
489.526,-443.246
488.933,-443.226
483.463,-442.379
482.693,-442.183
481.834,-441.964
477.636,-441.517
475.86,-441.778
475.01,-441.898
472.36,-438.543
472.38,-437.657
472.463,-436.745
476.052,-433.276
476.984,-433.218
477.913,-433.213
483.438,-433.398
484.36,-433.462
488.621,-434.03
488.847,-433.812
489.294,-433.055
489.582,-432.339
489.897,-429.797
489.897,-429.794
489.898,-429.786
489.927,-429.132
489.94,-428.338
489.959,-427.493
486.291,-423.849
485.368,-423.841
480.974,-424.671
480.101,-424.932
479.606,-425.07
478.751,-425.194
473.876,-425.598
473.066,-426.071
472.498,-426.781
472.176,-431.32
472.297,-432.256
472.709,-432.83
473.43,-436.401
473.197,-437.294
472.996,-438.195
472.237,-442.718
472.385,-443.669
473.108,-445.349
476.934,-449.19
477.856,-449.298
478.777,-449.357
480.715,-447.419
480.667,-445.581
480.639,-444.662
479.859,-439.208
479.624,-438.317
479.3,-437.446
478.644,-432.168
478.677,-431.69
478.711,-431.222
479.152,-428.054
479.508,-427.486
481.099,-422.516
481.199,-421.598
481.212,-420.724
481.218,-419.794
482.978,-416.228
484.595,-415.384
485.486,-410.95
484.75,-410.43
483.995,-410.6
483.661,-411.334
483.24,-416.059
482.383,-416.332
477.862,-416.623
476.942,-416.605
476.01,-416.52
475.089,-416.406
472.548,-414.008
472.449,-413.236
